2.66878E+00,-1.16275E+00,1.00000E+06
1.81939E+00,-9.04943E-01,7.94328E+05
9.62002E-01,-8.01460E-01,6.30957E+05
6.16609E-01,-6.05821E-01,5.01187E+05
5.82067E-01,-5.21581E-01,3.98107E+05
4.82142E-01,-3.56155E-01,3.16228E+05
4.25817E-01,-2.79837E-01,2.51189E+05
4.04327E-01,-2.50156E-01,1.99526E+05
4.10558E-01,-2.07881E-01,1.58489E+05
3.97881E-01,-1.50315E-01,1.25893E+05
3.97875E-01,-1.22151E-01,1.00000E+05
3.99184E-01,-9.87826E-02,7.94328E+04
3.95502E-01,-8.36641E-02,6.30957E+04
3.98939E-01,-6.93254E-02,5.01187E+04
3.64062E-01,-7.71481E-02,3.98107E+04
4.02211E-01,-6.59787E-02,3.16228E+04
4.15559E-01,-3.54805E-02,2.51189E+04
4.11218E-01,-4.70450E-03,1.99526E+04
3.80168E-01,1.63808E-02,1.58489E+04
3.73426E-01,-3.73691E-02,1.25893E+04
4.04597E-01,-9.34824E-03,1.00000E+04
3.96372E-01,-1.13654E-02,7.94328E+03
3.99530E-01,-1.52906E-02,6.30957E+03
4.02420E-01,-1.61010E-02,5.01187E+03
4.05317E-01,-1.67176E-02,3.98107E+03
4.07454E-01,-1.73309E-02,3.16228E+03
4.09597E-01,-1.86281E-02,2.51189E+03
4.00995E-01,-2.77901E-02,1.99526E+03
4.06292E-01,-2.83928E-02,1.58489E+03
4.18440E-01,-2.20805E-02,1.25893E+03
4.21454E-01,-2.01689E-02,1.00000E+03
4.24563E-01,-2.03964E-02,7.94328E+02
4.26411E-01,-2.11833E-02,6.30957E+02
4.29241E-01,-2.13851E-02,5.01187E+02
4.32032E-01,-2.19284E-02,3.98107E+02
4.34847E-01,-2.34597E-02,3.16228E+02
4.38202E-01,-2.46182E-02,2.51189E+02
4.41610E-01,-2.56578E-02,1.99526E+02
4.45429E-01,-2.69414E-02,1.58489E+02
4.49558E-01,-2.81002E-02,1.25893E+02
4.55152E-01,-2.46723E-02,1.00000E+02
4.62098E-01,-2.63132E-02,7.94328E+01
4.66089E-01,-2.79159E-02,6.30957E+01
4.71282E-01,-2.81387E-02,5.20000E+01
4.76458E-01,-2.86712E-02,3.98107E+01
4.81059E-01,-2.87577E-02,3.16228E+01
4.85412E-01,-2.84241E-02,2.51189E+01
4.89468E-01,-2.83111E-02,1.99526E+01
4.92902E-01,-2.82351E-02,1.58489E+01
4.95863E-01,-2.83720E-02,1.25893E+01
4.98840E-01,-2.93777E-02,1.00000E+01
5.01344E-01,-3.11879E-02,7.94328E+00
5.04125E-01,-3.40166E-02,6.30957E+00
5.07580E-01,-3.77342E-02,5.01187E+00
5.11479E-01,-4.27921E-02,3.98107E+00
5.16868E-01,-4.85094E-02,3.16228E+00
5.23218E-01,-5.64159E-02,2.51189E+00
5.32124E-01,-6.30249E-02,1.99526E+00
5.43096E-01,-6.98471E-02,1.58489E+00
5.56829E-01,-7.64809E-02,1.25893E+00
5.72529E-01,-8.10417E-02,1.00000E+00
5.89959E-01,-8.28191E-02,7.94328E-01
6.06760E-01,-8.17956E-02,6.30957E-01
6.22822E-01,-7.75411E-02,5.01187E-01
6.37589E-01,-7.13892E-02,3.98107E-01
6.49943E-01,-6.38365E-02,3.16228E-01
6.59448E-01,-5.49403E-02,2.51189E-01
6.66489E-01,-4.60853E-02,1.99526E-01
6.71695E-01,-3.90671E-02,1.58489E-01
6.75368E-01,-3.18565E-02,1.25893E-01
6.78121E-01,-2.58193E-02,1.00000E-01
