2.19793E+00,-2.18294E+00,1.00000E+06
1.99692E+00,-1.08031E+00,7.94328E+05
1.25870E+00,-6.72787E-01,6.30957E+05
7.86840E-01,-6.42307E-01,5.01187E+05
5.97098E-01,-5.20346E-01,3.98107E+05
4.85539E-01,-3.96248E-01,3.16228E+05
4.81587E-01,-3.13050E-01,2.51189E+05
4.62697E-01,-2.45328E-01,1.99526E+05
4.54884E-01,-2.05765E-01,1.58489E+05
4.61578E-01,-1.56413E-01,1.25893E+05
4.59816E-01,-1.19795E-01,1.00000E+05
4.52618E-01,-9.81413E-02,7.94328E+04
4.52253E-01,-9.04948E-02,6.30957E+04
4.61019E-01,-6.51995E-02,5.01187E+04
4.25729E-01,-7.93770E-02,3.98107E+04
4.67941E-01,-6.89216E-02,3.16228E+04
4.79826E-01,-3.69614E-02,2.51189E+04
4.75678E-01,-4.91802E-03,1.99526E+04
4.43579E-01,1.60912E-02,1.58489E+04
4.38285E-01,-3.96291E-02,1.25893E+04
4.68573E-01,-1.20649E-02,1.00000E+04
4.60529E-01,-1.47672E-02,7.94328E+03
4.64152E-01,-1.83465E-02,6.30957E+03
4.66507E-01,-1.97050E-02,5.01187E+03
4.69057E-01,-2.14449E-02,3.98107E+03
4.71775E-01,-2.33572E-02,3.16228E+03
4.74123E-01,-2.57342E-02,2.51189E+03
4.66330E-01,-3.68797E-02,1.99526E+03
4.71961E-01,-3.93754E-02,1.58489E+03
4.85004E-01,-3.58246E-02,1.25893E+03
4.89325E-01,-3.71786E-02,1.00000E+03
4.94513E-01,-4.09406E-02,7.94328E+02
4.98935E-01,-4.59102E-02,6.30957E+02
5.05491E-01,-5.07161E-02,5.01187E+02
5.13068E-01,-5.54682E-02,3.98107E+02
5.21638E-01,-6.16385E-02,3.16228E+02
5.31679E-01,-6.68974E-02,2.51189E+02
5.43127E-01,-7.16296E-02,1.99526E+02
5.55884E-01,-7.54272E-02,1.58489E+02
5.69698E-01,-7.82688E-02,1.25893E+02
5.85436E-01,-7.48816E-02,1.00000E+02
6.02466E-01,-7.51165E-02,7.94328E+01
6.16649E-01,-7.36512E-02,6.30957E+01
6.28009E-01,-7.13033E-02,5.20000E+01
6.41707E-01,-6.61800E-02,3.98107E+01
6.51841E-01,-6.16264E-02,3.16228E+01
6.60384E-01,-5.64008E-02,2.51189E+01
6.67572E-01,-5.14755E-02,1.99526E+01
6.73102E-01,-4.73839E-02,1.58489E+01
6.77792E-01,-4.41675E-02,1.25893E+01
6.81579E-01,-4.19453E-02,1.00000E+01
6.84934E-01,-4.12044E-02,7.94328E+00
6.87820E-01,-4.22904E-02,6.30957E+00
6.91369E-01,-4.45354E-02,5.01187E+00
6.95198E-01,-4.80968E-02,3.98107E+00
6.99075E-01,-5.33999E-02,3.16228E+00
7.05866E-01,-6.11932E-02,2.51189E+00
7.13605E-01,-6.91968E-02,1.99526E+00
7.23675E-01,-7.85487E-02,1.58489E+00
7.37399E-01,-8.76270E-02,1.25893E+00
7.52409E-01,-9.52225E-02,1.00000E+00
7.73338E-01,-1.01296E-01,7.94328E-01
7.94089E-01,-1.04406E-01,6.30957E-01
8.15023E-01,-1.03350E-01,5.01187E-01
8.38173E-01,-9.85712E-02,3.98107E-01
8.56072E-01,-9.23138E-02,3.16228E-01
8.70670E-01,-8.22886E-02,2.51189E-01
8.84702E-01,-7.23646E-02,1.99526E-01
8.93809E-01,-6.21213E-02,1.58489E-01
9.01274E-01,-5.23430E-02,1.25893E-01
9.06592E-01,-4.29854E-02,1.00000E-01
