2.43007E+00,-1.53176E+00,1.00000E+06
1.82877E+00,-1.11109E+00,7.94328E+05
1.02862E+00,-6.49964E-01,6.30957E+05
6.11222E-01,-5.80152E-01,5.01187E+05
5.64094E-01,-4.68553E-01,3.98107E+05
4.31157E-01,-3.63666E-01,3.16228E+05
3.95853E-01,-3.28196E-01,2.51189E+05
4.13118E-01,-2.41613E-01,1.99526E+05
3.92617E-01,-1.93048E-01,1.58489E+05
3.93045E-01,-1.53107E-01,1.25893E+05
3.97420E-01,-1.23832E-01,1.00000E+05
3.88284E-01,-9.46342E-02,7.94328E+04
3.89942E-01,-8.34727E-02,6.30957E+04
3.95614E-01,-6.32104E-02,5.01187E+04
3.62351E-01,-7.93410E-02,3.98107E+04
4.03009E-01,-6.83592E-02,3.16228E+04
4.14877E-01,-3.61914E-02,2.51189E+04
4.11176E-01,-5.55413E-03,1.99526E+04
3.80139E-01,1.58373E-02,1.58489E+04
3.73445E-01,-3.76959E-02,1.25893E+04
4.03955E-01,-9.26064E-03,1.00000E+04
3.95937E-01,-1.13919E-02,7.94328E+03
3.99140E-01,-1.53506E-02,6.30957E+03
4.01915E-01,-1.60932E-02,5.01187E+03
4.04726E-01,-1.67536E-02,3.98107E+03
4.07021E-01,-1.74618E-02,3.16228E+03
4.09125E-01,-1.84472E-02,2.51189E+03
4.00657E-01,-2.79467E-02,1.99526E+03
4.05869E-01,-2.84906E-02,1.58489E+03
4.17975E-01,-2.19757E-02,1.25893E+03
4.20912E-01,-2.01036E-02,1.00000E+03
4.24036E-01,-2.02412E-02,7.94328E+02
4.25892E-01,-2.09574E-02,6.30957E+02
4.28681E-01,-2.12588E-02,5.01187E+02
4.31453E-01,-2.18189E-02,3.98107E+02
4.34322E-01,-2.34213E-02,3.16228E+02
4.37455E-01,-2.43427E-02,2.51189E+02
4.41024E-01,-2.55082E-02,1.99526E+02
4.44766E-01,-2.68279E-02,1.58489E+02
4.49001E-01,-2.80169E-02,1.25893E+02
4.54503E-01,-2.45776E-02,1.00000E+02
4.61414E-01,-2.63154E-02,7.94328E+01
4.66639E-01,-2.78797E-02,6.30957E+01
4.70280E-01,-2.82579E-02,5.20000E+01
4.75674E-01,-2.86712E-02,3.98107E+01
4.80293E-01,-2.87307E-02,3.16228E+01
4.84712E-01,-2.85922E-02,2.51189E+01
4.88570E-01,-2.83855E-02,1.99526E+01
4.92139E-01,-2.83039E-02,1.58489E+01
4.95148E-01,-2.85067E-02,1.25893E+01
4.98090E-01,-2.93932E-02,1.00000E+01
5.00578E-01,-3.12730E-02,7.94328E+00
5.03582E-01,-3.38159E-02,6.30957E+00
5.06922E-01,-3.77914E-02,5.01187E+00
5.10941E-01,-4.24770E-02,3.98107E+00
5.15946E-01,-4.82604E-02,3.16228E+00
5.22963E-01,-5.63602E-02,2.51189E+00
5.31796E-01,-6.31182E-02,1.99526E+00
5.42800E-01,-7.01414E-02,1.58489E+00
5.56165E-01,-7.63510E-02,1.25893E+00
5.71736E-01,-8.00504E-02,1.00000E+00
5.88889E-01,-8.25706E-02,7.94328E-01
6.06304E-01,-8.11247E-02,6.30957E-01
6.21934E-01,-7.68616E-02,5.01187E-01
6.36830E-01,-7.04224E-02,3.98107E-01
6.47928E-01,-6.23575E-02,3.16228E-01
6.57784E-01,-5.38361E-02,2.51189E-01
6.64551E-01,-4.58742E-02,1.99526E-01
6.69695E-01,-3.80949E-02,1.58489E-01
6.73661E-01,-3.14267E-02,1.25893E-01
6.76121E-01,-2.56487E-02,1.00000E-01
