2.65342E+00,-1.64589E+00,1.00000E+06
1.41161E+00,-1.45889E+00,7.94328E+05
8.64367E-01,-9.17821E-01,6.30957E+05
7.38104E-01,-7.43229E-01,5.01187E+05
5.65097E-01,-4.55705E-01,3.98107E+05
3.82426E-01,-4.27625E-01,3.16228E+05
4.26807E-01,-3.37314E-01,2.51189E+05
4.20242E-01,-2.41869E-01,1.99526E+05
4.14339E-01,-1.95163E-01,1.58489E+05
4.00182E-01,-1.60689E-01,1.25893E+05
4.04803E-01,-1.32906E-01,1.00000E+05
4.00339E-01,-1.12260E-01,7.94328E+04
4.01798E-01,-9.51717E-02,6.30957E+04
4.19291E-01,-7.96684E-02,5.01187E+04
3.76167E-01,-9.46285E-02,3.98107E+04
4.22716E-01,-8.15055E-02,3.16228E+04
4.34521E-01,-5.08886E-02,2.51189E+04
4.33742E-01,-2.04304E-02,1.99526E+04
4.03337E-01,7.44157E-04,1.58489E+04
3.99616E-01,-5.73825E-02,1.25893E+04
4.34500E-01,-3.01272E-02,1.00000E+04
4.30116E-01,-3.17739E-02,7.94328E+03
4.35804E-01,-3.59388E-02,6.30957E+03
4.40793E-01,-3.68802E-02,5.01187E+03
4.45690E-01,-3.82988E-02,3.98107E+03
4.50232E-01,-3.99697E-02,3.16228E+03
4.54241E-01,-4.23224E-02,2.51189E+03
4.47683E-01,-5.42383E-02,1.99526E+03
4.54202E-01,-5.79439E-02,1.58489E+03
4.61160E-01,-6.27395E-02,1.25893E+03
4.72491E-01,-5.97040E-02,1.00000E+03
4.77664E-01,-6.76630E-02,7.94328E+02
4.82182E-01,-7.78931E-02,6.30957E+02
4.88758E-01,-9.04585E-02,5.01187E+02
4.96823E-01,-1.05545E-01,3.98107E+02
5.06826E-01,-1.25073E-01,3.16228E+02
5.20050E-01,-1.47076E-01,2.51189E+02
5.37397E-01,-1.72886E-01,1.99526E+02
5.60111E-01,-2.02007E-01,1.58489E+02
5.89504E-01,-2.33943E-01,1.25893E+02
6.29832E-01,-2.62720E-01,1.00000E+02
6.79020E-01,-2.96601E-01,7.94328E+01
7.33498E-01,-3.27440E-01,6.30957E+01
7.88763E-01,-3.47648E-01,5.20000E+01
8.70680E-01,-3.65462E-01,3.98107E+01
9.44919E-01,-3.68614E-01,3.16228E+01
1.01848E+00,-3.59820E-01,2.51189E+01
1.08632E+00,-3.40487E-01,1.99526E+01
1.14558E+00,-3.13994E-01,1.58489E+01
1.19379E+00,-2.82926E-01,1.25893E+01
1.23274E+00,-2.52493E-01,1.00000E+01
1.26292E+00,-2.24032E-01,7.94328E+00
1.28645E+00,-2.00599E-01,6.30957E+00
1.30525E+00,-1.81106E-01,5.01187E+00
1.32159E+00,-1.68854E-01,3.98107E+00
1.33581E+00,-1.60302E-01,3.16228E+00
1.35111E+00,-1.56438E-01,2.51189E+00
1.36841E+00,-1.56785E-01,1.99526E+00
1.38807E+00,-1.60042E-01,1.58489E+00
1.40995E+00,-1.63939E-01,1.25893E+00
1.43593E+00,-1.68592E-01,1.00000E+00
1.46559E+00,-1.71514E-01,7.94328E-01
1.49632E+00,-1.70459E-01,6.30957E-01
1.52813E+00,-1.65185E-01,5.01187E-01
1.55882E+00,-1.56072E-01,3.98107E-01
1.58609E+00,-1.42536E-01,3.16228E-01
1.60904E+00,-1.26603E-01,2.51189E-01
1.62679E+00,-1.09083E-01,1.99526E-01
1.64198E+00,-9.36439E-02,1.58489E-01
1.65161E+00,-7.94089E-02,1.25893E-01
1.65905E+00,-6.56436E-02,1.00000E-01
