2.76330E+00,-1.12161E+00,1.00000E+06
1.67305E+00,-7.39347E-01,7.94328E+05
8.23831E-01,-7.96968E-01,6.30957E+05
6.94329E-01,-4.97479E-01,5.01187E+05
5.00074E-01,-4.19865E-01,3.98107E+05
4.41525E-01,-3.00966E-01,3.16228E+05
4.54361E-01,-2.41714E-01,2.51189E+05
4.59837E-01,-1.76547E-01,1.99526E+05
4.29403E-01,-1.41361E-01,1.58489E+05
4.41891E-01,-1.29917E-01,1.25893E+05
4.49370E-01,-9.08725E-02,1.00000E+05
4.44115E-01,-7.86298E-02,7.94328E+04
4.47930E-01,-7.63958E-02,6.30957E+04
4.50721E-01,-6.02395E-02,5.01187E+04
4.17063E-01,-8.07285E-02,3.98107E+04
4.60353E-01,-6.99602E-02,3.16228E+04
4.73658E-01,-3.90587E-02,2.51189E+04
4.71854E-01,-1.01818E-02,1.99526E+04
4.39900E-01,8.98143E-03,1.58489E+04
4.36248E-01,-4.95955E-02,1.25893E+04
4.67654E-01,-2.42909E-02,1.00000E+04
4.62749E-01,-3.01159E-02,7.94328E+03
4.68093E-01,-3.63207E-02,6.30957E+03
4.72492E-01,-4.00105E-02,5.01187E+03
4.77240E-01,-4.46717E-02,3.98107E+03
4.82002E-01,-4.98143E-02,3.16228E+03
4.86601E-01,-5.62274E-02,2.51189E+03
4.81381E-01,-7.21242E-02,1.99526E+03
4.89728E-01,-8.06269E-02,1.58489E+03
5.05371E-01,-8.40261E-02,1.25893E+03
5.12747E-01,-9.39864E-02,1.00000E+03
5.21246E-01,-1.08490E-01,7.94328E+02
5.29347E-01,-1.26665E-01,6.30957E+02
5.40290E-01,-1.47621E-01,5.01187E+02
5.53170E-01,-1.73204E-01,3.98107E+02
5.68609E-01,-2.04773E-01,3.16228E+02
5.88101E-01,-2.41348E-01,2.51189E+02
6.12649E-01,-2.84661E-01,1.99526E+02
6.43487E-01,-3.35348E-01,1.58489E+02
6.83184E-01,-3.94144E-01,1.25893E+02
7.38199E-01,-4.55989E-01,1.00000E+02
8.06592E-01,-5.30335E-01,7.94328E+01
8.90040E-01,-6.09265E-01,6.30957E+01
9.77428E-01,-6.75651E-01,5.20000E+01
1.12453E+00,-7.61486E-01,3.98107E+01
1.27549E+00,-8.19865E-01,3.16228E+01
1.44449E+00,-8.55860E-01,2.51189E+01
1.62118E+00,-8.63731E-01,1.99526E+01
1.79525E+00,-8.41198E-01,1.58489E+01
1.95642E+00,-7.93491E-01,1.25893E+01
2.09398E+00,-7.26814E-01,1.00000E+01
2.20792E+00,-6.51713E-01,7.94328E+00
2.29807E+00,-5.77117E-01,6.30957E+00
2.36628E+00,-5.06599E-01,5.01187E+00
2.42227E+00,-4.46692E-01,3.98107E+00
2.46505E+00,-4.00261E-01,3.16228E+00
2.50096E+00,-3.60959E-01,2.51189E+00
2.53793E+00,-3.32432E-01,1.99526E+00
2.57145E+00,-3.10190E-01,1.58489E+00
2.60665E+00,-2.94807E-01,1.25893E+00
2.64462E+00,-2.80568E-01,1.00000E+00
2.68285E+00,-2.68840E-01,7.94328E-01
2.72200E+00,-2.55826E-01,6.30957E-01
2.76103E+00,-2.42097E-01,5.01187E-01
2.79712E+00,-2.24559E-01,3.98107E-01
2.83022E+00,-2.05303E-01,3.16228E-01
2.86039E+00,-1.84899E-01,2.51189E-01
2.88781E+00,-1.65538E-01,1.99526E-01
2.90680E+00,-1.46079E-01,1.58489E-01
2.92586E+00,-1.25894E-01,1.25893E-01
2.93833E+00,-1.07387E-01,1.00000E-01
