2.53026E+00,-1.13953E+00,1.00000E+06
1.50779E+00,-9.94342E-01,7.94328E+05
8.51230E-01,-8.88484E-01,6.30957E+05
6.81170E-01,-7.10486E-01,5.01187E+05
5.38841E-01,-5.13993E-01,3.98107E+05
4.24166E-01,-3.99738E-01,3.16228E+05
4.47476E-01,-3.29547E-01,2.51189E+05
4.30230E-01,-2.42103E-01,1.99526E+05
4.07717E-01,-2.13896E-01,1.58489E+05
4.11972E-01,-1.58316E-01,1.25893E+05
4.18124E-01,-1.30139E-01,1.00000E+05
4.05534E-01,-1.15413E-01,7.94328E+04
4.14806E-01,-9.52239E-02,6.30957E+04
4.21059E-01,-7.70363E-02,5.01187E+04
3.89138E-01,-9.48366E-02,3.98107E+04
4.34927E-01,-8.39961E-02,3.16228E+04
4.48598E-01,-5.18738E-02,2.51189E+04
4.46060E-01,-2.05720E-02,1.99526E+04
4.15502E-01,-3.37402E-04,1.58489E+04
4.12717E-01,-5.73848E-02,1.25893E+04
4.45879E-01,-3.06529E-02,1.00000E+04
4.41982E-01,-3.45893E-02,7.94328E+03
4.48279E-01,-3.89296E-02,6.30957E+03
4.53597E-01,-4.04504E-02,5.01187E+03
4.58880E-01,-4.25352E-02,3.98107E+03
4.63848E-01,-4.49064E-02,3.16228E+03
4.68140E-01,-4.81776E-02,2.51189E+03
4.61979E-01,-6.10108E-02,1.99526E+03
4.69351E-01,-6.55271E-02,1.58489E+03
4.76838E-01,-7.16901E-02,1.25893E+03
4.88679E-01,-7.05466E-02,1.00000E+03
4.94586E-01,-8.03996E-02,7.94328E+02
4.99758E-01,-9.30920E-02,6.30957E+02
5.07242E-01,-1.08367E-01,5.01187E+02
5.16229E-01,-1.27250E-01,3.98107E+02
5.27233E-01,-1.51245E-01,3.16228E+02
5.41807E-01,-1.78914E-01,2.51189E+02
5.60781E-01,-2.11752E-01,1.99526E+02
5.85627E-01,-2.49850E-01,1.58489E+02
6.18210E-01,-2.93146E-01,1.25893E+02
6.63962E-01,-3.35955E-01,1.00000E+02
7.21146E-01,-3.86736E-01,7.94328E+01
7.89509E-01,-4.36948E-01,6.30957E+01
8.57274E-01,-4.74995E-01,5.20000E+01
9.68770E-01,-5.17100E-01,3.98107E+01
1.07527E+00,-5.37571E-01,3.16228E+01
1.18576E+00,-5.40592E-01,2.51189E+01
1.29298E+00,-5.24985E-01,1.99526E+01
1.39154E+00,-4.94502E-01,1.58489E+01
1.47627E+00,-4.52701E-01,1.25893E+01
1.54633E+00,-4.07147E-01,1.00000E+01
1.60022E+00,-3.60479E-01,7.94328E+00
1.64291E+00,-3.19755E-01,6.30957E+00
1.67662E+00,-2.84592E-01,5.01187E+00
1.70340E+00,-2.56874E-01,3.98107E+00
1.72663E+00,-2.37327E-01,3.16228E+00
1.74809E+00,-2.25005E-01,2.51189E+00
1.77060E+00,-2.17229E-01,1.99526E+00
1.79486E+00,-2.13990E-01,1.58489E+00
1.82234E+00,-2.13780E-01,1.25893E+00
1.85284E+00,-2.15202E-01,1.00000E+00
1.88637E+00,-2.16273E-01,7.94328E-01
1.92357E+00,-2.15283E-01,6.30957E-01
1.96042E+00,-2.08801E-01,5.01187E-01
1.99843E+00,-1.99225E-01,3.98107E-01
2.03378E+00,-1.84780E-01,3.16228E-01
2.06356E+00,-1.66702E-01,2.51189E-01
2.08901E+00,-1.48995E-01,1.99526E-01
2.10938E+00,-1.27661E-01,1.58489E-01
2.12423E+00,-1.08858E-01,1.25893E-01
2.13588E+00,-8.98542E-02,1.00000E-01
